CABra ID  	 442
ANA ID    	 61460000
Longitude 	 -45.078   	 dd
Latitude  	 -21.889   	 dd
Area      	 1854.57   	 km²
Elevation 	 1133.05   	 m
 
p_ref, tmin_ref, tmax_ref, rh_ref, wnd_ref and srad_ref product are derived from the Xavier et al. (2016) dataset
et_ref product is derived from the GLEAM dataset
pet_pm was estimated by Penman-Monteith method
pet_pt was estimated by Priestley & Taylor method
pet_hg was estimated by Hargreaves method
 
 Year	 Month	   Day	    p_ref	   tmin_ref	   tmax_ref	     rh_ref	    wnd_ref	   srad_ref	   et_ref	   pet_pm	   pet_pt	   pet_hg
     	      	      	       mm	         °C	         °C	          %	      m s¯¹	     MJ m¯²	       mm	       mm	       mm	       mm
 1980	     1	     1	   26.583	     16.694	     26.986	     93.072	      1.738	     11.684	    2.116	    2.475	    3.762	    2.551
 1980	     1	     2	    6.665	     14.414	     24.737	     74.075	      1.778	     20.564	    2.952	    4.073	    5.942	    4.233
 1980	     1	     3	    0.210	     12.677	     27.043	     74.211	      1.249	     27.160	    3.388	    4.868	    7.708	    5.634
 1980	     1	     4	    0.000	     12.195	     28.003	     72.648	      1.212	     27.180	    4.032	    5.092	    7.740	    5.674
 1980	     1	     5	    0.007	     12.609	     26.052	     72.959	      1.591	     25.657	    4.826	    4.973	    7.246	    5.247
 1980	     1	     6	    0.000	     12.442	     28.484	     69.909	      1.223	     27.697	    4.784	    5.297	    7.923	    5.838
 1980	     1	     7	    0.157	     13.917	     28.674	     78.483	      2.286	     21.831	    4.031	    4.548	    6.418	    4.701
 1980	     1	     8	   10.724	     15.897	     25.536	     87.704	      1.327	     12.938	    3.911	    2.778	    4.041	    2.745
 1980	     1	     9	    8.147	     17.156	     24.391	     86.581	      1.125	     11.538	    2.661	    2.685	    3.694	    2.452
 1980	     1	    10	   24.995	     17.184	     24.113	     94.818	      1.478	     12.386	    2.875	    2.468	    3.910	    2.623
 1980	     1	    11	   46.010	     17.599	     26.813	     91.679	      1.546	     11.841	    3.889	    2.606	    3.826	    2.609
 1980	     1	    12	   13.648	     16.551	     24.688	     90.406	      1.485	     11.863	    3.106	    2.469	    3.765	    2.510
