CABra ID  	 64
ANA ID    	 23700000
Longitude 	 -47.463   	 dd
Latitude  	 -5.789    	 dd
Area      	 298710.56 	 km²
Elevation 	 461.48    	 m
 
p_ref, tmin_ref, tmax_ref, rh_ref, wnd_ref and srad_ref product are derived from the Xavier et al. (2016) dataset
et_ref product is derived from the GLEAM dataset
pet_pm was estimated by Penman-Monteith method
pet_pt was estimated by Priestley & Taylor method
pet_hg was estimated by Hargreaves method
 
 Year	 Month	   Day	    p_ref	   tmin_ref	   tmax_ref	     rh_ref	    wnd_ref	   srad_ref	   et_ref	   pet_pm	   pet_pt	   pet_hg
     	      	      	       mm	         °C	         °C	          %	      m s¯¹	     MJ m¯²	       mm	       mm	       mm	       mm
 1980	     1	     1	   13.559	     20.389	     28.364	     86.507	      1.302	     14.268	    2.476	    3.061	    4.472	    3.332
 1980	     1	     2	   11.021	     20.881	     27.677	     87.295	      1.280	     12.408	    2.548	    2.720	    3.969	    2.876
 1980	     1	     3	   19.264	     20.510	     28.872	     84.675	      0.783	     14.870	    3.318	    3.138	    4.636	    3.472
 1980	     1	     4	   10.176	     21.021	     29.916	     82.559	      0.971	     18.924	    3.339	    3.945	    5.797	    4.498
 1980	     1	     5	    8.834	     20.466	     29.224	     80.943	      1.323	     15.564	    3.318	    3.446	    4.839	    3.644
 1980	     1	     6	    8.354	     20.282	     30.224	     80.568	      0.905	     17.670	    3.778	    3.828	    5.424	    4.186
 1980	     1	     7	    4.954	     20.845	     30.601	     83.597	      0.973	     18.716	    3.480	    4.000	    5.761	    4.511
 1980	     1	     8	   10.076	     20.786	     28.888	     86.735	      1.138	     13.611	    3.451	    2.863	    4.318	    3.215
 1980	     1	     9	   11.099	     20.997	     29.809	     83.676	      1.137	     15.854	    3.074	    3.408	    4.942	    3.772
 1980	     1	    10	   12.472	     20.663	     26.649	     89.919	      1.119	     11.330	    2.152	    2.493	    3.663	    2.591
 1980	     1	    11	   14.528	     20.666	     27.186	     89.146	      1.000	     11.466	    2.162	    2.496	    3.702	    2.630
 1980	     1	    12	   22.357	     20.286	     26.302	     92.067	      1.237	     10.952	    2.095	    2.332	    3.546	    2.481
 1980	     1	    13	   23.769	     20.331	     26.461	     92.090	      1.219	     11.670	    1.742	    2.426	    3.740	    2.655
 1980	     1	    14	   18.875	     20.694	     27.696	     90.421	      1.516	     12.561	    2.022	    2.734	    4.003	    2.906
 1980	     1	    15	   15.689	     20.747	     26.906	     90.497	      1.310	     11.556	    1.912	    2.537	    3.729	    2.654
 1980	     1	    16	   15.537	     20.887	     27.431	     89.358	      1.141	     11.999	    2.328	    2.625	    3.859	    2.783
 1980	     1	    17	   17.108	     20.949	     27.704	     90.359	      1.104	     13.251	    2.953	    2.868	    4.204	    3.092
 1980	     1	    18	   13.741	     20.402	     30.000	     85.432	      0.855	     17.929	    3.173	    3.722	    5.505	    4.257
 1980	     1	    19	    4.488	     20.292	     31.305	     77.194	      1.037	     22.759	    4.679	    4.708	    6.892	    5.474
 1980	     1	    20	    3.008	     21.090	     31.906	     80.023	      0.744	     21.337	    4.317	    4.435	    6.542	    5.214
 1980	     1	    21	    6.266	     20.706	     31.036	     81.381	      0.858	     19.100	    4.476	    4.027	    5.865	    4.593
 1980	     1	    22	    4.793	     20.665	     31.002	     84.186	      0.888	     18.667	    4.614	    3.905	    5.747	    4.501
 1980	     1	    23	    3.910	     21.572	     30.158	     85.009	      0.861	     15.544	    4.179	    3.417	    4.896	    3.757
 1980	     1	    24	    6.339	     21.269	     30.072	     85.897	      0.850	     17.071	    4.114	    3.604	    5.296	    4.088
