CABra ID  	 94
ANA ID    	 32620000
Longitude 	 -46.316   	 dd
Latitude  	 -1.800    	 dd
Area      	 33160.67  	 km²
Elevation 	 136.03    	 m
 
p_ref, tmin_ref, tmax_ref, rh_ref, wnd_ref and srad_ref product are derived from the Xavier et al. (2016) dataset
et_ref product is derived from the GLEAM dataset
pet_pm was estimated by Penman-Monteith method
pet_pt was estimated by Priestley & Taylor method
pet_hg was estimated by Hargreaves method
 
 Year	 Month	   Day	    p_ref	   tmin_ref	   tmax_ref	     rh_ref	    wnd_ref	   srad_ref	   et_ref	   pet_pm	   pet_pt	   pet_hg
     	      	      	       mm	         °C	         °C	          %	      m s¯¹	     MJ m¯²	       mm	       mm	       mm	       mm
 1980	     1	     1	    2.332	     22.964	     32.669	     75.084	      1.624	     20.259	    3.136	    4.925	    6.244	    5.092
 1980	     1	     2	    2.225	     23.010	     32.337	     76.816	      1.786	     19.154	    3.001	    4.757	    5.932	    4.806
 1980	     1	     3	    1.344	     22.735	     31.639	     78.621	      1.493	     16.784	    2.652	    4.092	    5.231	    4.162
 1980	     1	     4	    3.436	     23.559	     32.471	     82.428	      1.515	     18.333	    2.443	    4.035	    5.718	    4.634
 1980	     1	     5	    1.747	     23.238	     31.856	     83.636	      1.317	     17.228	    2.741	    4.227	    5.381	    4.311
 1980	     1	     6	    2.175	     23.384	     32.539	     84.811	      1.257	     15.824	    3.396	    3.753	    4.999	    3.989
 1980	     1	     7	    7.130	     23.066	     32.261	     86.056	      1.161	     16.196	    2.734	    3.607	    5.089	    4.057
 1980	     1	     8	    3.744	     23.130	     32.592	     85.888	      1.341	     17.286	    3.967	    3.827	    5.405	    4.349
 1980	     1	     9	    7.644	     23.112	     29.746	     89.084	      1.171	     11.062	    5.013	    2.680	    3.638	    2.695
 1980	     1	    10	   22.832	     22.411	     30.150	     87.725	      0.891	     11.864	    2.256	    2.870	    3.842	    2.881
 1980	     1	    11	    6.878	     22.719	     28.943	     91.892	      0.784	     10.919	    2.916	    2.583	    3.582	    2.625
 1980	     1	    12	   12.922	     22.027	     31.161	     86.715	      0.832	     14.995	    2.761	    3.503	    4.702	    3.668
 1980	     1	    13	   11.927	     22.043	     28.608	     91.810	      0.790	     10.154	    4.088	    2.259	    3.357	    2.412
 1980	     1	    14	   24.627	     22.029	     29.162	     91.538	      1.116	     12.641	    2.294	    2.781	    4.028	    3.022
 1980	     1	    15	   45.736	     21.266	     29.148	     87.967	      0.885	     12.468	    4.089	    2.820	    3.960	    2.953
 1980	     1	    16	    2.675	     21.696	     31.703	     83.119	      0.875	     20.109	    3.147	    4.471	    6.124	    4.929
 1980	     1	    17	    2.198	     22.367	     31.442	     84.292	      1.239	     17.745	    3.648	    3.797	    5.481	    4.369
 1980	     1	    18	   11.903	     22.323	     31.216	     86.051	      0.988	     15.083	    3.446	    3.485	    4.739	    3.706
 1980	     1	    19	   15.142	     22.187	     28.847	     89.410	      0.993	     11.052	    4.213	    2.521	    3.605	    2.639
 1980	     1	    20	    0.863	     22.195	     31.349	     88.846	      1.161	     17.407	    3.407	    3.877	    5.380	    4.273
 1980	     1	    21	    4.562	     22.969	     31.897	     85.003	      1.318	     17.970	    3.135	    4.129	    5.578	    4.478
 1980	     1	    22	    2.853	     23.160	     31.661	     86.060	      1.652	     18.040	    4.078	    3.921	    5.598	    4.493
 1980	     1	    23	    5.744	     22.804	     31.846	     84.077	      1.385	     18.575	    3.577	    4.193	    5.744	    4.620
 1980	     1	    24	    4.557	     22.570	     32.062	     82.810	      1.613	     22.170	    3.208	    4.834	    6.755	    5.510
 1980	     1	    25	    0.418	     22.509	     32.320	     76.135	      1.692	     21.389	    3.866	    4.935	    6.540	    5.327
 1980	     1	    26	    0.743	     22.976	     32.878	     77.788	      1.480	     23.827	    3.708	    5.247	    7.278	    6.001
 1980	     1	    27	    1.253	     23.249	     32.554	     77.019	      1.858	     20.820	    3.585	    4.936	    6.414	    5.241
 1980	     1	    28	    1.224	     23.103	     31.519	     86.256	      1.569	     15.992	    3.158	    3.755	    5.022	    3.975
 1980	     1	    29	    3.941	     23.218	     31.152	     86.237	      0.834	     15.239	    3.174	    3.294	    4.811	    3.779
 1980	     1	    30	   11.835	     23.075	     31.674	     82.717	      0.743	     18.061	    4.262	    3.978	    5.606	    4.497
 1980	     1	    31	    3.042	     23.103	     31.755	     86.348	      1.116	     17.594	    3.605	    3.261	    5.483	    4.391
 1980	     2	     1	    2.323	     22.910	     32.365	     85.420	      1.425	     20.350	    3.403	    4.286	    6.264	    5.094
 1980	     2	     2	    5.993	     22.641	     31.060	     87.819	      0.778	     14.009	    3.460	    3.281	    4.453	    3.447
 1980	     2	     3	   11.645	     22.780	     30.916	     85.777	      1.008	     18.452	    3.188	    3.732	    5.683	    4.539
 1980	     2	     4	    4.489	     23.629	     30.186	     90.194	      1.476	     12.757	    4.078	    2.561	    4.124	    3.143
 1980	     2	     5	   12.669	     22.819	     28.715	     91.296	      1.044	     10.255	    3.983	    2.362	    3.408	    2.461
 1980	     2	     6	    9.720	     22.342	     28.563	     89.902	      0.954	     10.656	    3.807	    2.395	    3.504	    2.540
 1980	     2	     7	    7.586	     22.289	     29.451	     90.917	      0.941	     15.206	    4.629	    3.261	    4.741	    3.660
 1980	     2	     8	   10.268	     22.781	     29.881	     86.934	      1.543	     13.945	    4.073	    3.436	    4.425	    3.394
 1980	     2	     9	   13.276	     23.165	     30.847	     87.252	      1.465	     16.243	    3.805	    3.451	    5.085	    4.011
 1980	     2	    10	   10.313	     22.652	     28.264	     92.270	      1.058	     10.381	    3.756	    2.330	    3.436	    2.475
 1980	     2	    11	   49.265	     22.219	     29.906	     87.350	      1.290	     12.919	    2.433	    3.295	    4.127	    3.124
 1980	     2	    12	    6.995	     22.356	     28.903	     92.390	      0.978	     12.030	    3.838	    2.755	    3.876	    2.879
 1980	     2	    13	   26.743	     22.291	     29.377	     90.348	      1.186	     12.394	    4.162	    2.936	    3.982	    2.983
 1980	     2	    14	   11.707	     21.971	     29.103	     92.935	      1.270	     10.828	    3.433	    2.480	    3.546	    2.585
 1980	     2	    15	   40.609	     22.158	     26.935	     94.115	      0.523	     10.471	    3.593	    2.317	    3.435	    2.445
 1980	     2	    16	   26.087	     21.827	     28.972	     88.436	      0.948	     11.348	    3.156	    2.731	    3.681	    2.702
 1980	     2	    17	   10.468	     22.080	     28.596	     92.027	      0.828	     11.323	    4.175	    2.381	    3.676	    2.692
 1980	     2	    18	   35.173	     22.397	     27.468	     91.387	      1.091	     10.820	    3.412	    2.402	    3.543	    2.554
 1980	     2	    19	   13.415	     21.646	     29.089	     89.388	      0.791	     13.694	    1.861	    2.879	    4.305	    3.257
 1980	     2	    20	   18.492	     22.270	     28.629	     92.150	      0.855	     11.424	    4.833	    2.520	    3.711	    2.724
