CABra ID  	 147
ANA ID    	 38830000
Longitude 	 -36.505   	 dd
Latitude  	 -7.721    	 dd
Area      	 5254.29   	 km²
Elevation 	 608.09    	 m
 
p_ref, tmin_ref, tmax_ref, rh_ref, wnd_ref and srad_ref product are derived from the Xavier et al. (2016) dataset
et_ref product is derived from the GLEAM dataset
pet_pm was estimated by Penman-Monteith method
pet_pt was estimated by Priestley & Taylor method
pet_hg was estimated by Hargreaves method
 
 Year	 Month	   Day	    p_ref	   tmin_ref	   tmax_ref	     rh_ref	    wnd_ref	   srad_ref	   et_ref	   pet_pm	   pet_pt	   pet_hg
     	      	      	       mm	         °C	         °C	          %	      m s¯¹	     MJ m¯²	       mm	       mm	       mm	       mm
 1980	     1	     1	    0.000	     22.658	     33.369	     59.856	      3.182	     18.822	    0.471	    5.985	    5.928	    4.749
 1980	     1	     2	    0.339	     23.510	     34.741	     63.050	      2.763	     16.916	    0.379	    5.036	    5.431	    4.373
 1980	     1	     3	    0.504	     22.973	     33.331	     71.894	      2.295	     16.706	    0.804	    4.954	    5.328	    4.229
 1980	     1	     4	    5.865	     22.724	     33.946	     71.584	      2.543	     17.929	    1.325	    4.719	    5.686	    4.557
 1980	     1	     5	    3.383	     22.299	     34.289	     64.257	      2.774	     17.734	    1.405	    5.028	    5.624	    4.504
 1980	     1	     6	    0.025	     22.336	     32.077	     74.107	      3.012	     19.269	    1.480	    5.091	    6.012	    4.778
 1980	     1	     7	    1.645	     21.902	     32.969	     68.227	      3.488	     19.955	    1.462	    5.207	    6.217	    4.972
 1980	     1	     8	    0.681	     21.521	     33.181	     64.196	      3.233	     21.392	    1.058	    5.384	    6.625	    5.322
 1980	     1	     9	    0.910	     21.702	     33.092	     65.453	      3.152	     22.920	    1.253	    5.679	    7.070	    5.705
 1980	     1	    10	    1.213	     22.210	     33.131	     62.958	      2.784	     21.410	    1.135	    5.901	    6.654	    5.362
 1980	     1	    11	    0.343	     23.240	     33.417	     66.117	      2.610	     18.901	    0.992	    5.214	    5.971	    4.799
 1980	     1	    12	    0.543	     23.193	     33.347	     66.268	      2.884	     20.711	    0.761	    5.584	    6.495	    5.256
 1980	     1	    13	    0.138	     22.324	     33.063	     69.231	      2.929	     18.902	    0.646	    5.618	    5.933	    4.737
 1980	     1	    14	    0.326	     22.932	     32.704	     67.703	      2.525	     16.493	    0.978	    5.222	    5.255	    4.145
 1980	     1	    15	    1.433	     21.820	     28.040	     72.233	      2.452	     18.110	    0.815	    5.668	    5.556	    4.263
 1980	     1	    16	    0.301	     21.883	     32.069	     72.130	      2.462	     18.049	    1.432	    4.915	    5.650	    4.452
 1980	     1	    17	    2.335	     21.462	     32.528	     66.226	      3.679	     24.527	    1.408	    6.255	    7.505	    6.052
 1980	     1	    18	    3.487	     21.194	     28.195	     80.973	      2.200	     10.576	    0.744	    3.309	    3.504	    2.476
 1980	     1	    19	    0.593	     21.361	     31.252	     71.656	      3.497	     17.661	    0.878	    5.242	    5.503	    4.291
 1980	     1	    20	    0.163	     20.258	     32.065	     62.280	      3.088	     25.787	    0.669	    5.916	    7.794	    6.244
 1980	     1	    21	    0.182	     21.181	     33.384	     58.835	      3.068	     23.742	    0.565	    5.890	    7.299	    5.895
 1980	     1	    22	    0.000	     21.543	     33.070	     61.349	      2.891	     22.993	    0.415	    5.805	    7.086	    5.712
 1980	     1	    23	    0.119	     22.507	     32.003	     68.934	      3.505	     20.027	    0.859	    6.050	    6.234	    4.970
