CABra ID  	 10
ANA ID    	 14495000
Longitude 	 -61.037   	 dd
Latitude  	 3.446     	 dd
Area      	 36522.16  	 km²
Elevation 	 483.47    	 m
 
p_ref, tmin_ref, tmax_ref, rh_ref, wnd_ref and srad_ref product are derived from the Xavier et al. (2016) dataset
et_ref product is derived from the GLEAM dataset
pet_pm was estimated by Penman-Monteith method
pet_pt was estimated by Priestley & Taylor method
pet_hg was estimated by Hargreaves method
 
 Year	 Month	   Day	    p_ref	   tmin_ref	   tmax_ref	     rh_ref	    wnd_ref	   srad_ref	   et_ref	   pet_pm	   pet_pt	   pet_hg
     	      	      	       mm	         °C	         °C	          %	      m s¯¹	     MJ m¯²	       mm	       mm	       mm	       mm
 1980	     1	     1	    0.502	     22.568	     31.304	     88.300	      1.298	     12.826	    3.429	    3.345	    4.137	    3.162
 1980	     1	     2	    0.598	     21.428	     30.822	     91.528	      1.164	     13.815	    3.797	    2.476	    4.372	    3.343
 1980	     1	     3	    0.271	     22.502	     30.302	     89.166	      1.672	     13.141	    3.431	    2.798	    4.209	    3.199
 1980	     1	     4	    3.955	     22.292	     30.878	     86.747	      1.674	     19.765	    3.848	    3.374	    6.048	    4.833
 1980	     1	     5	    0.195	     22.518	     30.917	     92.019	      1.638	     18.028	    3.621	    2.151	    5.571	    4.420
 1980	     1	     6	    0.000	     22.287	     32.041	     77.529	      1.733	     17.223	    3.870	    4.321	    5.369	    4.265
 1980	     1	     7	    0.000	     23.836	     31.007	     90.714	      2.179	     20.604	    4.055	    2.464	    6.349	    5.132
 1980	     1	     8	    0.063	     22.110	     32.284	     85.838	      1.977	     19.934	    2.843	    3.959	    6.136	    4.940
 1980	     1	     9	    0.000	     21.882	     32.190	     80.083	      2.106	     13.823	    2.648	    3.494	    4.410	    3.414
 1980	     1	    10	    0.000	     22.163	     31.907	     88.362	      2.107	     22.140	    3.041	    2.963	    6.753	    5.467
 1980	     1	    11	    0.038	     21.486	     32.717	     86.826	      2.160	     23.620	    3.378	    3.181	    7.183	    5.841
 1980	     1	    12	    0.019	     22.327	     33.370	     84.589	      1.757	     22.078	    3.612	    3.178	    6.798	    5.551
 1980	     1	    13	    0.000	     21.272	     33.102	     71.730	      1.688	     23.833	    3.278	    5.734	    7.252	    5.905
 1980	     1	    14	    0.019	     22.157	     33.583	     72.857	      1.907	     24.319	    3.449	    5.937	    7.453	    6.118
 1980	     1	    15	    0.037	     22.185	     33.159	     70.231	      1.526	     22.903	    4.049	    6.257	    7.025	    5.737
 1980	     1	    16	    0.000	     22.696	     32.623	     75.454	      1.590	     22.504	    3.992	    5.511	    6.910	    5.635
 1980	     1	    17	    0.042	     22.808	     33.110	     70.468	      1.720	     22.209	    4.526	    5.827	    6.848	    5.598
 1980	     1	    18	    0.000	     22.474	     31.564	     88.792	      1.768	     17.128	    3.914	    3.798	    5.341	    4.229
 1980	     1	    19	    0.019	     22.190	     32.115	     76.012	      1.089	     14.836	    5.520	    3.932	    4.704	    3.675
 1980	     1	    20	    0.366	     23.232	     31.855	     82.971	      1.468	     13.635	    2.856	    4.152	    4.393	    3.406
 1980	     1	    21	    2.465	     22.147	     32.514	     85.024	      1.176	     17.748	    4.210	    4.458	    5.529	    4.412
 1980	     1	    22	   11.223	     22.528	     31.084	     87.373	      1.490	     14.382	    4.491	    3.195	    4.570	    3.534
 1980	     1	    23	    0.951	     22.259	     31.639	     77.625	      2.614	     18.774	    5.165	    4.715	    5.801	    4.627
 1980	     1	    24	    2.548	     22.567	     29.926	     89.227	      1.781	     12.929	    3.608	    2.774	    4.154	    3.137
 1980	     1	    25	    2.045	     22.277	     31.580	     85.628	      1.674	     16.486	    3.299	    4.493	    5.158	    4.062
 1980	     1	    26	    1.463	     22.866	     30.290	     86.613	      1.468	     14.604	    4.017	    4.482	    4.629	    3.570
 1980	     1	    27	    2.909	     23.632	     31.274	     79.831	      1.440	     13.669	    3.962	    3.441	    4.409	    3.407
 1980	     1	    28	    0.742	     23.303	     31.682	     84.212	      1.950	     20.461	    3.763	    4.416	    6.321	    5.104
 1980	     1	    29	    0.219	     23.275	     32.506	     67.908	      1.997	     22.886	    2.985	    5.907	    7.046	    5.760
 1980	     1	    30	    0.019	     23.578	     32.680	     85.423	      1.896	     20.742	    3.662	    2.593	    6.444	    5.247
 1980	     1	    31	    0.037	     22.820	     33.723	     68.894	      1.243	     24.828	    3.170	    5.920	    7.645	    6.300
 1980	     2	     1	    0.000	     23.583	     33.186	     73.939	      1.842	     12.072	    3.780	    4.064	    3.982	    3.071
 1980	     2	     2	    0.018	     23.803	     32.454	     76.935	      1.767	     18.590	    4.476	    5.037	    5.829	    4.703
 1980	     2	     3	    0.049	     23.465	     31.963	     75.803	      1.818	     21.801	    4.535	    5.905	    6.729	    5.472
 1980	     2	     4	    0.000	     22.637	     32.708	     66.332	      1.570	     19.040	    4.009	    5.624	    5.926	    4.769
 1980	     2	     5	    0.019	     22.340	     33.212	     81.332	      2.166	     21.097	    3.625	    4.644	    6.521	    5.296
 1980	     2	     6	    0.000	     23.089	     32.998	     67.489	      1.957	     19.112	    4.309	    5.776	    5.971	    4.826
 1980	     2	     7	    0.038	     22.569	     33.763	     75.069	      2.200	     24.792	    4.313	    5.685	    7.629	    6.277
 1980	     2	     8	    0.000	     22.910	     33.584	     63.423	      2.431	     23.913	    3.662	    6.986	    7.378	    6.065
 1980	     2	     9	    0.000	     22.063	     34.247	     59.801	      1.767	     23.921	    3.390	    6.792	    7.372	    6.055
 1980	     2	    10	    0.000	     21.953	     33.937	     79.388	      1.856	     19.229	    3.523	    3.689	    5.993	    4.845
 1980	     2	    11	    0.146	     22.708	     34.021	     71.192	      1.998	     16.894	    3.051	    5.155	    5.349	    4.296
 1980	     2	    12	    0.037	     23.589	     32.327	     86.673	      2.165	     15.579	    3.477	    3.326	    4.967	    3.926
 1980	     2	    13	    0.039	     22.373	     33.561	     72.580	      1.861	     22.341	    3.547	    5.854	    6.899	    5.632
 1980	     2	    14	    0.000	     22.410	     34.019	     70.426	      1.999	     22.201	    3.795	    6.225	    6.876	    5.627
 1980	     2	    15	    0.037	     22.945	     33.561	     67.939	      2.153	     19.779	    3.430	    6.196	    6.178	    5.017
 1980	     2	    16	    0.000	     22.538	     33.456	     84.636	      2.305	     21.444	    3.380	    3.523	    6.641	    5.409
