CABra ID  	 113
ANA ID    	 33520000
Longitude 	 -43.586   	 dd
Latitude  	 -5.706    	 dd
Area      	 5406.12   	 km²
Elevation 	 279.57    	 m
 
p_ref, tmin_ref, tmax_ref, rh_ref, wnd_ref and srad_ref product are derived from the Xavier et al. (2016) dataset
et_ref product is derived from the GLEAM dataset
pet_pm was estimated by Penman-Monteith method
pet_pt was estimated by Priestley & Taylor method
pet_hg was estimated by Hargreaves method
 
 Year	 Month	   Day	    p_ref	   tmin_ref	   tmax_ref	     rh_ref	    wnd_ref	   srad_ref	   et_ref	   pet_pm	   pet_pt	   pet_hg
     	      	      	       mm	         °C	         °C	          %	      m s¯¹	     MJ m¯²	       mm	       mm	       mm	       mm
 1980	     1	     1	    5.102	     22.109	     31.706	     79.801	      1.106	     17.158	    3.070	    3.844	    5.347	    4.225
 1980	     1	     2	    3.421	     22.401	     31.182	     76.348	      1.300	     15.742	    1.750	    3.885	    4.951	    3.867
 1980	     1	     3	    6.185	     22.572	     27.393	     84.887	      1.244	     10.821	    3.065	    2.613	    3.559	    2.550
 1980	     1	     4	   10.546	     22.196	     30.833	     82.386	      1.358	     14.863	    3.264	    3.498	    4.694	    3.628
 1980	     1	     5	   29.419	     21.196	     28.410	     84.668	      1.341	     11.579	    3.400	    2.790	    3.737	    2.718
 1980	     1	     6	    4.536	     22.074	     32.082	     74.821	      1.502	     20.006	    2.482	    4.571	    6.158	    4.945
 1980	     1	     7	    0.889	     22.712	     31.449	     76.786	      1.761	     15.952	    3.300	    3.787	    5.025	    3.944
 1980	     1	     8	    5.252	     22.071	     31.703	     74.463	      1.495	     18.734	    4.186	    4.132	    5.788	    4.611
 1980	     1	     9	    4.238	     22.527	     31.721	     77.579	      1.090	     19.144	    4.539	    4.001	    5.921	    4.737
 1980	     1	    10	   10.848	     21.801	     29.658	     88.054	      1.410	     12.304	    3.092	    2.751	    3.965	    2.950
 1980	     1	    11	    4.228	     21.960	     29.971	     89.194	      1.352	     11.751	    3.275	    2.638	    3.823	    2.833
 1980	     1	    12	    6.369	     21.243	     30.834	     75.439	      1.495	     14.987	    3.010	    4.013	    4.700	    3.619
 1980	     1	    13	   16.352	     22.004	     28.377	     90.274	      1.986	     11.169	    3.823	    2.515	    3.650	    2.645
 1980	     1	    14	   22.911	     21.849	     28.335	     85.815	      1.426	     12.852	    1.778	    3.130	    4.095	    3.036
 1980	     1	    15	   16.107	     21.367	     30.936	     83.397	      1.303	     17.140	    4.175	    3.701	    5.300	    4.149
 1980	     1	    16	    6.816	     21.723	     31.779	     78.175	      1.054	     22.144	    3.256	    4.681	    6.741	    5.434
 1980	     1	    17	   12.860	     20.425	     30.347	     82.701	      0.975	     17.053	    4.118	    3.780	    5.228	    4.057
