CABra ID  	 416
ANA ID    	 60930000
Longitude 	 -52.532   	 dd
Latitude  	 -18.406   	 dd
Area      	 1459.26   	 km²
Elevation 	 831.55    	 m
 
p_ref, tmin_ref, tmax_ref, rh_ref, wnd_ref and srad_ref product are derived from the Xavier et al. (2016) dataset
et_ref product is derived from the GLEAM dataset
pet_pm was estimated by Penman-Monteith method
pet_pt was estimated by Priestley & Taylor method
pet_hg was estimated by Hargreaves method
 
 Year	 Month	   Day	    p_ref	   tmin_ref	   tmax_ref	     rh_ref	    wnd_ref	   srad_ref	   et_ref	   pet_pm	   pet_pt	   pet_hg
     	      	      	       mm	         °C	         °C	          %	      m s¯¹	     MJ m¯²	       mm	       mm	       mm	       mm
 1980	     1	     1	   10.365	     17.096	     26.861	     75.181	      1.427	     23.058	    3.285	    3.764	    6.714	    5.051
 1980	     1	     2	    0.000	     14.671	     29.070	     68.447	      0.925	     27.261	    1.923	    5.256	    7.835	    5.957
 1980	     1	     3	    0.000	     15.635	     30.933	     66.869	      0.659	     26.917	    3.054	    5.409	    7.895	    6.091
 1980	     1	     4	    0.000	     17.007	     31.908	     65.591	      0.728	     28.844	    3.687	    5.952	    8.571	    6.714
 1980	     1	     5	    0.000	     19.275	     32.509	     68.030	      1.653	     26.996	    4.228	    6.071	    8.187	    6.496
 1980	     1	     6	   21.609	     20.142	     27.420	     81.954	      1.577	     18.062	    4.457	    4.303	    5.522	    4.137
 1980	     1	     7	    4.904	     20.008	     28.756	     83.857	      0.961	     13.540	    3.857	    3.183	    4.321	    3.146
 1980	     1	     8	    4.305	     20.298	     26.133	     91.319	      1.021	     14.525	    3.194	    2.935	    4.544	    3.281
 1980	     1	     9	    3.597	     20.234	     29.874	     84.680	      1.192	     19.826	    3.289	    3.926	    6.085	    4.680
 1980	     1	    10	   15.865	     20.110	     29.964	     83.532	      1.359	     19.526	    3.606	    4.322	    5.999	    4.607
 1980	     1	    11	    4.822	     20.632	     28.451	     86.917	      1.234	     16.761	    3.264	    3.696	    5.213	    3.909
 1980	     1	    12	   22.010	     20.652	     27.956	     90.794	      0.953	     14.916	    2.768	    3.044	    4.699	    3.459
 1980	     1	    13	   11.495	     19.882	     29.780	     81.133	      1.195	     23.051	    2.922	    4.701	    6.968	    5.412
 1980	     1	    14	    3.310	     20.294	     29.877	     81.411	      1.108	     22.120	    3.617	    4.438	    6.728	    5.225
 1980	     1	    15	    0.778	     20.343	     29.696	     83.118	      1.338	     20.455	    3.974	    4.131	    6.258	    4.824
 1980	     1	    16	    5.048	     20.126	     30.626	     79.160	      1.108	     20.023	    3.711	    4.269	    6.158	    4.762
 1980	     1	    17	    9.242	     21.037	     30.469	     77.832	      1.609	     19.474	    3.232	    4.566	    6.034	    4.672
