CABra ID  	 13
ANA ID    	 14680001
Longitude 	 -61.441   	 dd
Latitude  	 2.876     	 dd
Area      	 12603.96  	 km²
Elevation 	 386.35    	 m
 
p_ref, tmin_ref, tmax_ref, rh_ref, wnd_ref and srad_ref product are derived from the Xavier et al. (2016) dataset
et_ref product is derived from the GLEAM dataset
pet_pm was estimated by Penman-Monteith method
pet_pt was estimated by Priestley & Taylor method
pet_hg was estimated by Hargreaves method
 
 Year	 Month	   Day	    p_ref	   tmin_ref	   tmax_ref	     rh_ref	    wnd_ref	   srad_ref	   et_ref	   pet_pm	   pet_pt	   pet_hg
     	      	      	       mm	         °C	         °C	          %	      m s¯¹	     MJ m¯²	       mm	       mm	       mm	       mm
 1980	     1	     1	    0.760	     22.600	     31.485	     88.707	      1.297	     13.342	    3.555	    3.326	    4.277	    3.296
 1980	     1	     2	    0.847	     21.335	     30.782	     91.719	      1.154	     13.798	    3.862	    2.480	    4.357	    3.334
 1980	     1	     3	    0.474	     22.470	     30.040	     89.164	      1.706	     13.334	    3.522	    2.799	    4.251	    3.236
 1980	     1	     4	    5.747	     22.344	     31.024	     86.977	      1.726	     19.966	    3.586	    3.371	    6.103	    4.892
 1980	     1	     5	    0.249	     22.477	     30.743	     92.542	      1.630	     18.122	    3.487	    2.140	    5.584	    4.433
 1980	     1	     6	    0.000	     22.140	     31.958	     77.644	      1.740	     17.223	    4.262	    4.321	    5.355	    4.255
 1980	     1	     7	    0.000	     23.713	     30.962	     90.784	      2.163	     20.573	    3.911	    2.466	    6.325	    5.115
 1980	     1	     8	    0.005	     22.084	     32.387	     85.920	      2.007	     19.815	    2.988	    3.943	    6.096	    4.915
 1980	     1	     9	    0.000	     21.833	     32.323	     80.201	      2.101	     13.965	    2.855	    3.494	    4.444	    3.452
 1980	     1	    10	    0.000	     22.155	     31.821	     88.312	      2.139	     22.312	    3.141	    3.006	    6.790	    5.504
 1980	     1	    11	    0.054	     21.402	     32.672	     86.935	      2.168	     23.619	    3.364	    3.170	    7.167	    5.833
 1980	     1	    12	    0.028	     22.292	     33.437	     84.699	      1.708	     22.361	    3.913	    3.258	    6.871	    5.624
 1980	     1	    13	    0.000	     21.287	     33.090	     72.191	      1.688	     23.990	    3.437	    5.728	    7.287	    5.944
 1980	     1	    14	    0.027	     22.204	     33.598	     73.282	      1.924	     24.387	    3.727	    5.931	    7.465	    6.139
 1980	     1	    15	    0.054	     21.964	     33.176	     70.750	      1.568	     22.890	    4.013	    6.250	    7.003	    5.720
