CABra ID  	 415
ANA ID    	 60925001
Longitude 	 -50.667   	 dd
Latitude  	 -19.219   	 dd
Area      	 3521.97   	 km²
Elevation 	 480.44    	 m
 
p_ref, tmin_ref, tmax_ref, rh_ref, wnd_ref and srad_ref product are derived from the Xavier et al. (2016) dataset
et_ref product is derived from the GLEAM dataset
pet_pm was estimated by Penman-Monteith method
pet_pt was estimated by Priestley & Taylor method
pet_hg was estimated by Hargreaves method
 
 Year	 Month	   Day	    p_ref	   tmin_ref	   tmax_ref	     rh_ref	    wnd_ref	   srad_ref	   et_ref	   pet_pm	   pet_pt	   pet_hg
     	      	      	       mm	         °C	         °C	          %	      m s¯¹	     MJ m¯²	       mm	       mm	       mm	       mm
 1980	     1	     1	    9.788	     15.466	     25.934	     79.170	      1.515	     26.798	    2.978	    3.257	    7.498	    5.683
 1980	     1	     2	    0.005	     14.918	     28.712	     73.065	      1.028	     26.450	    2.254	    5.043	    7.530	    5.772
 1980	     1	     3	    0.001	     16.263	     30.645	     69.678	      1.159	     29.605	    3.951	    5.786	    8.590	    6.727
 1980	     1	     4	    0.000	     17.681	     31.814	     66.038	      1.264	     29.912	    4.063	    6.100	    8.830	    7.010
 1980	     1	     5	    0.170	     18.362	     32.284	     69.958	      2.015	     29.157	    4.498	    5.959	    8.678	    6.925
 1980	     1	     6	    1.855	     20.620	     30.761	     76.561	      1.919	     22.892	    5.018	    5.101	    6.936	    5.485
 1980	     1	     7	    1.552	     20.055	     29.129	     87.812	      1.153	     14.310	    4.725	    3.152	    4.497	    3.341
 1980	     1	     8	   21.086	     19.638	     26.586	     91.688	      1.446	     14.692	    3.349	    2.991	    4.532	    3.311
 1980	     1	     9	    4.270	     20.607	     28.416	     91.008	      1.488	     16.847	    3.727	    3.463	    5.187	    3.927
 1980	     1	    10	   15.323	     20.427	     29.940	     84.099	      2.116	     22.705	    4.213	    4.687	    6.840	    5.375
 1980	     1	    11	    3.970	     19.978	     29.426	     88.066	      1.582	     17.947	    3.664	    3.656	    5.490	    4.202
