CABra ID  	 546
ANA ID    	 73600000
Longitude 	 -52.326   	 dd
Latitude  	 -26.561   	 dd
Area      	 1837.26   	 km²
Elevation 	 1095.51   	 m
 
p_ref, tmin_ref, tmax_ref, rh_ref, wnd_ref and srad_ref product are derived from the Xavier et al. (2016) dataset
et_ref product is derived from the GLEAM dataset
pet_pm was estimated by Penman-Monteith method
pet_pt was estimated by Priestley & Taylor method
pet_hg was estimated by Hargreaves method
 
 Year	 Month	   Day	    p_ref	   tmin_ref	   tmax_ref	     rh_ref	    wnd_ref	   srad_ref	   et_ref	   pet_pm	   pet_pt	   pet_hg
     	      	      	       mm	         °C	         °C	          %	      m s¯¹	     MJ m¯²	       mm	       mm	       mm	       mm
 1980	     1	     1	    1.439	     10.958	     23.605	     67.949	      1.844	     27.601	    4.361	    4.707	    7.462	    5.333
 1980	     1	     2	    0.000	      9.427	     25.842	     56.429	      1.103	     30.427	    4.364	    5.372	    8.237	    5.939
 1980	     1	     3	    0.000	     11.976	     29.254	     55.321	      1.271	     29.141	    4.006	    5.761	    8.293	    6.166
 1980	     1	     4	    0.000	     16.173	     29.239	     64.101	      1.537	     24.477	    3.820	    5.493	    7.246	    5.461
 1980	     1	     5	    0.000	     16.486	     28.730	     64.033	      2.535	     27.117	    4.224	    5.854	    7.971	    6.035
 1980	     1	     6	    2.438	     15.845	     29.192	     73.311	      2.857	     23.402	    4.091	    5.159	    6.930	    5.197
 1980	     1	     7	   32.833	     17.368	     27.645	     75.956	      1.714	     22.527	    3.594	    4.952	    6.698	    5.002
 1980	     1	     8	    5.074	     17.445	     26.189	     86.964	      1.602	     16.750	    3.120	    3.533	    5.094	    3.655
 1980	     1	     9	   16.956	     17.042	     27.274	     78.988	      1.716	     20.071	    3.882	    4.195	    6.001	    4.417
 1980	     1	    10	    0.193	     16.679	     26.670	     73.432	      2.128	     25.157	    3.876	    5.009	    7.334	    5.470
 1980	     1	    11	    0.033	     15.780	     28.538	     62.898	      1.884	     26.125	    4.395	    5.767	    7.645	    5.751
 1980	     1	    12	    0.000	     15.289	     28.939	     61.233	      1.826	     29.073	    4.766	    6.061	    8.458	    6.392
 1980	     1	    13	    1.179	     15.533	     28.323	     58.053	      3.215	     28.549	    4.446	    6.408	    8.290	    6.247
 1980	     1	    14	    0.000	     15.692	     27.639	     63.175	      3.243	     28.354	    4.098	    6.125	    8.206	    6.164
 1980	     1	    15	    0.385	     15.185	     27.866	     69.980	      3.528	     24.116	    3.826	    5.537	    7.030	    5.225
 1980	     1	    16	    0.010	     15.676	     27.704	     74.878	      2.747	     22.114	    4.118	    4.900	    6.504	    4.810
 1980	     1	    17	    1.560	     18.348	     29.876	     77.608	      2.439	     19.688	    5.098	    4.708	    6.037	    4.547
 1980	     1	    18	    7.155	     17.558	     28.894	     72.129	      1.714	     24.159	    4.865	    5.423	    7.207	    5.461
 1980	     1	    19	    3.375	     17.369	     29.100	     80.249	      1.897	     21.382	    4.611	    4.576	    6.437	    4.833
 1980	     1	    20	    2.052	     17.390	     30.345	     59.494	      1.762	     27.151	    4.379	    6.188	    8.108	    6.232
 1980	     1	    21	    0.160	     16.533	     28.264	     63.547	      1.664	     25.080	    4.848	    4.917	    7.379	    5.553
 1980	     1	    22	    0.213	     16.501	     26.819	     66.437	      1.998	     24.279	    4.747	    5.182	    7.088	    5.277
 1980	     1	    23	    7.660	     17.910	     28.168	     84.465	      1.675	     16.733	    3.949	    3.433	    5.156	    3.764
 1980	     1	    24	   39.531	     15.616	     24.170	     85.569	      2.271	     14.686	    2.833	    3.145	    4.425	    3.050
 1980	     1	    25	   36.354	     14.451	     26.586	     71.395	      2.315	     23.199	    1.944	    4.942	    6.685	    4.904
 1980	     1	    26	    2.340	     14.683	     28.445	     73.374	      1.390	     22.144	    2.897	    5.075	    6.492	    4.802
 1980	     1	    27	    0.126	     17.404	     29.985	     64.605	      1.159	     28.099	    3.762	    5.654	    8.357	    6.422
 1980	     1	    28	    0.137	     19.280	     30.245	     70.210	      2.048	     24.096	    4.340	    5.630	    7.324	    5.650
 1980	     1	    29	    0.000	     16.952	     30.134	     68.454	      1.897	     25.862	    4.604	    5.726	    7.705	    5.890
 1980	     1	    30	    3.231	     16.799	     28.465	     73.272	      2.017	     21.355	    4.624	    4.462	    6.373	    4.756
 1980	     1	    31	    8.139	     18.963	     23.792	     92.198	      1.591	     12.903	    2.155	    2.747	    4.066	    2.784
 1980	     2	     1	   16.052	     17.524	     27.287	     74.692	      1.961	     22.472	    5.144	    4.533	    6.662	    4.976
 1980	     2	     2	    0.094	     15.499	     28.614	     71.747	      2.660	     22.193	    4.396	    4.871	    6.546	    4.873
 1980	     2	     3	    0.000	     17.255	     29.884	     63.546	      1.617	     27.861	    4.238	    5.906	    8.271	    6.349
 1980	     2	     4	    0.000	     15.793	     29.487	     62.787	      1.591	     25.980	    4.695	    5.541	    7.641	    5.787
 1980	     2	     5	    0.246	     18.662	     29.350	     67.540	      2.312	     21.142	    4.046	    4.901	    6.424	    4.868
 1980	     2	     6	    0.155	     19.615	     29.241	     69.999	      1.722	     25.846	    3.136	    5.233	    7.786	    6.012
 1980	     2	     7	    0.538	     19.244	     29.572	     63.397	      2.017	     25.964	    4.411	    5.917	    7.817	    6.037
 1980	     2	     8	    0.176	     16.659	     31.146	     56.473	      1.924	     27.360	    4.398	    6.307	    8.158	    6.285
 1980	     2	     9	    0.175	     18.646	     31.616	     64.112	      2.576	     27.241	    4.917	    6.178	    8.250	    6.442
 1980	     2	    10	    2.477	     19.712	     27.809	     86.678	      2.597	     13.698	    3.171	    3.265	    4.373	    3.136
 1980	     2	    11	   10.549	     18.148	     26.026	     80.689	      1.363	     14.806	    3.768	    3.238	    4.580	    3.253
 1980	     2	    12	    5.305	     17.977	     30.387	     74.769	      1.423	     23.835	    3.700	    5.038	    7.183	    5.512
 1980	     2	    13	    0.291	     18.669	     31.807	     64.896	      1.770	     26.043	    4.333	    5.822	    7.909	    6.174
 1980	     2	    14	    0.000	     18.440	     32.263	     65.132	      2.209	     25.491	    4.677	    5.847	    7.758	    6.059
 1980	     2	    15	    3.887	     19.074	     31.262	     66.717	      1.707	     24.315	    4.598	    5.460	    7.404	    5.755
 1980	     2	    16	    2.509	     18.027	     30.497	     72.940	      2.056	     23.068	    5.137	    5.085	    6.969	    5.345
 1980	     2	    17	   14.953	     18.757	     25.075	     90.990	      1.585	     13.129	    3.351	    2.766	    4.132	    2.873
 1980	     2	    18	    5.635	     16.483	     23.671	     73.787	      2.402	     16.581	    3.715	    3.714	    4.907	    3.460
 1980	     2	    19	    1.548	     11.916	     26.604	     63.522	      1.872	     26.535	    3.915	    5.045	    7.399	    5.417
 1980	     2	    20	    1.260	     13.346	     28.054	     61.138	      1.526	     25.981	    3.527	    5.165	    7.416	    5.509
 1980	     2	    21	    0.084	     15.321	     29.278	     60.682	      1.568	     25.877	    3.838	    5.402	    7.560	    5.716
 1980	     2	    22	    0.801	     17.140	     29.594	     70.581	      1.522	     18.057	    5.112	    4.282	    5.502	    4.095
 1980	     2	    23	   12.609	     18.013	     29.258	     81.731	      1.958	     17.964	    4.471	    3.901	    5.498	    4.100
 1980	     2	    24	    9.095	     17.598	     29.837	     77.729	      2.424	     18.214	    2.800	    4.209	    5.567	    4.165
 1980	     2	    25	    2.998	     18.814	     26.693	     84.336	      2.053	     16.035	    3.600	    3.325	    4.932	    3.583
 1980	     2	    26	    9.590	     18.950	     27.908	     80.330	      1.985	     16.707	    3.468	    3.960	    5.149	    3.796
 1980	     2	    27	   18.372	     19.949	     26.823	     83.360	      1.713	     16.075	    3.039	    3.473	    4.983	    3.647
 1980	     2	    28	   12.214	     18.379	     29.157	     80.000	      1.469	     17.266	    3.307	    3.844	    5.311	    3.953
 1980	     2	    29	   21.146	     19.822	     25.115	     88.317	      1.683	     13.546	    3.862	    2.786	    4.262	    3.005
 1980	     3	     1	   16.266	     20.098	     27.296	     86.705	      1.716	     14.367	    3.237	    2.809	    4.534	    3.284
 1980	     3	     2	    5.271	     19.794	     30.112	     82.985	      1.396	     19.675	    4.669	    3.900	    6.055	    4.633
 1980	     3	     3	    7.410	     18.310	     30.686	     83.054	      2.039	     17.859	    4.607	    3.924	    5.508	    4.161
 1980	     3	     4	    6.971	     18.787	     29.839	     76.709	      1.461	     19.248	    4.633	    3.940	    5.885	    4.465
 1980	     3	     5	   11.112	     17.816	     30.955	     78.037	      1.159	     20.208	    5.096	    4.251	    6.149	    4.696
 1980	     3	     6	   10.991	     18.099	     30.018	     79.645	      1.676	     20.084	    4.584	    4.148	    6.093	    4.630
 1980	     3	     7	    8.009	     18.868	     30.575	     78.906	      1.680	     20.878	    4.820	    4.412	    6.363	    4.890
