CABra ID  	 120
ANA ID    	 33730000
Longitude 	 -43.703   	 dd
Latitude  	 -3.577    	 dd
Area      	 4284.56   	 km²
Elevation 	 86.17     	 m
 
p_ref, tmin_ref, tmax_ref, rh_ref, wnd_ref and srad_ref product are derived from the Xavier et al. (2016) dataset
et_ref product is derived from the GLEAM dataset
pet_pm was estimated by Penman-Monteith method
pet_pt was estimated by Priestley & Taylor method
pet_hg was estimated by Hargreaves method
 
 Year	 Month	   Day	    p_ref	   tmin_ref	   tmax_ref	     rh_ref	    wnd_ref	   srad_ref	   et_ref	   pet_pm	   pet_pt	   pet_hg
     	      	      	       mm	         °C	         °C	          %	      m s¯¹	     MJ m¯²	       mm	       mm	       mm	       mm
 1980	     1	     1	    1.551	     23.814	     33.520	     72.764	      1.385	     19.342	    3.575	    4.434	    6.030	    4.951
 1980	     1	     2	    3.475	     22.896	     33.698	     68.807	      1.453	     19.429	    3.326	    4.843	    6.028	    4.933
 1980	     1	     3	    0.586	     23.454	     32.963	     76.005	      1.814	     15.317	    2.014	    3.367	    4.861	    3.882
 1980	     1	     4	    7.965	     23.493	     33.852	     75.852	      1.658	     18.328	    2.384	    4.315	    5.737	    4.691
 1980	     1	     5	    2.806	     23.562	     33.825	     78.417	      1.563	     18.530	    2.391	    3.531	    5.797	    4.746
 1980	     1	     6	    4.027	     23.887	     33.367	     72.355	      1.577	     18.135	    3.888	    4.135	    5.684	    4.637
 1980	     1	     7	    2.720	     23.157	     33.369	     77.630	      2.035	     17.224	    3.399	    3.919	    5.400	    4.370
 1980	     1	     8	    0.062	     23.376	     33.834	     68.611	      1.879	     18.601	    3.389	    4.338	    5.812	    4.754
 1980	     1	     9	   13.362	     22.942	     32.523	     76.208	      1.179	     15.625	    2.962	    3.682	    4.926	    3.919
 1980	     1	    10	   10.149	     22.306	     26.992	     90.898	      1.285	     10.081	    1.332	    2.308	    3.326	    2.357
 1980	     1	    11	   19.518	     22.353	     30.161	     85.084	      1.577	     13.252	    2.553	    2.847	    4.214	    3.216
