CABra ID  	 12
ANA ID    	 14550000
Longitude 	 -60.529   	 dd
Latitude  	 4.168     	 dd
Area      	 5872.77   	 km²
Elevation 	 764.63    	 m
 
p_ref, tmin_ref, tmax_ref, rh_ref, wnd_ref and srad_ref product are derived from the Xavier et al. (2016) dataset
et_ref product is derived from the GLEAM dataset
pet_pm was estimated by Penman-Monteith method
pet_pt was estimated by Priestley & Taylor method
pet_hg was estimated by Hargreaves method
 
 Year	 Month	   Day	    p_ref	   tmin_ref	   tmax_ref	     rh_ref	    wnd_ref	   srad_ref	   et_ref	   pet_pm	   pet_pt	   pet_hg
     	      	      	       mm	         °C	         °C	          %	      m s¯¹	     MJ m¯²	       mm	       mm	       mm	       mm
 1980	     1	     1	    0.012	     23.305	     32.192	     86.326	      1.487	     14.801	    3.006	    3.748	    4.763	    3.713
 1980	     1	     2	    0.000	     21.535	     30.530	     92.373	      1.275	     12.887	    2.993	    2.438	    4.155	    3.111
 1980	     1	     3	    0.000	     22.682	     30.604	     89.318	      1.892	     12.367	    2.948	    2.778	    4.042	    3.027
 1980	     1	     4	    0.000	     22.416	     31.064	     86.494	      1.853	     20.858	    2.638	    3.429	    6.428	    5.117
 1980	     1	     5	    0.086	     22.471	     30.548	     91.919	      1.779	     18.507	    2.139	    2.348	    5.748	    4.517
 1980	     1	     6	    0.000	     22.635	     32.197	     76.874	      1.884	     16.932	    2.942	    4.331	    5.350	    4.217
 1980	     1	     7	    0.000	     23.457	     30.704	     90.364	      2.388	     20.861	    2.834	    2.421	    6.457	    5.157
 1980	     1	     8	    0.760	     22.609	     32.389	     87.239	      2.031	     19.541	    2.106	    4.038	    6.101	    4.876
 1980	     1	     9	    0.000	     21.727	     32.172	     79.516	      2.130	     13.051	    1.615	    3.498	    4.229	    3.217
 1980	     1	    10	    0.000	     22.293	     31.156	     88.865	      2.219	     22.935	    2.973	    2.459	    7.024	    5.624
 1980	     1	    11	    0.006	     21.662	     32.451	     88.110	      2.246	     24.978	    2.574	    3.336	    7.646	    6.171
 1980	     1	    12	    0.003	     22.607	     32.155	     91.670	      1.804	     22.279	    2.530	    2.301	    6.886	    5.544
 1980	     1	    13	    0.000	     21.102	     33.004	     69.641	      1.849	     24.844	    2.362	    5.791	    7.607	    6.138
 1980	     1	    14	    0.000	     22.266	     33.471	     71.758	      2.125	     24.915	    2.239	    5.989	    7.699	    6.267
 1980	     1	    15	    0.000	     22.386	     33.630	     67.492	      1.702	     24.021	    2.431	    6.317	    7.446	    6.061
 1980	     1	    16	    0.000	     22.958	     32.822	     74.438	      1.737	     23.497	    2.901	    5.579	    7.284	    5.913
 1980	     1	    17	    0.314	     22.853	     33.382	     68.827	      1.805	     23.267	    2.482	    5.868	    7.234	    5.885
 1980	     1	    18	    0.000	     22.491	     32.242	     86.831	      1.795	     18.426	    2.504	    4.186	    5.778	    4.584
 1980	     1	    19	    0.000	     22.214	     32.903	     73.606	      1.119	     15.902	    2.550	    3.961	    5.064	    3.973
 1980	     1	    20	    0.001	     23.543	     32.463	     82.749	      1.566	     14.484	    1.974	    4.164	    4.691	    3.654
 1980	     1	    21	    1.407	     22.387	     32.485	     86.296	      1.045	     18.669	    2.416	    4.241	    5.852	    4.652
 1980	     1	    22	    4.431	     22.666	     31.312	     87.203	      1.478	     14.358	    2.486	    3.190	    4.614	    3.542
 1980	     1	    23	    0.034	     22.238	     31.531	     75.850	      3.047	     18.055	    2.184	    4.753	    5.648	    4.444
 1980	     1	    24	    2.062	     22.679	     30.218	     87.984	      1.930	     13.199	    2.129	    3.361	    4.276	    3.217
 1980	     1	    25	    0.469	     22.339	     32.060	     84.240	      1.868	     18.467	    2.033	    4.908	    5.783	    4.577
 1980	     1	    26	    0.631	     22.942	     30.336	     85.039	      1.508	     14.780	    2.241	    4.463	    4.725	    3.618
 1980	     1	    27	    0.661	     23.844	     31.474	     79.406	      1.567	     12.496	    2.174	    3.441	    4.127	    3.129
 1980	     1	    28	    0.101	     23.509	     31.428	     84.101	      2.134	     20.231	    1.622	    4.437	    6.314	    5.044
 1980	     1	    29	    0.092	     23.214	     31.826	     67.206	      2.235	     22.922	    2.205	    5.928	    7.095	    5.722
 1980	     1	    30	    0.003	     23.113	     31.650	     86.631	      1.890	     20.577	    2.091	    2.437	    6.406	    5.121
 1980	     1	    31	    0.000	     22.825	     33.526	     67.416	      1.310	     25.474	    2.202	    5.975	    7.901	    6.451
 1980	     2	     1	    0.000	     23.983	     33.388	     73.647	      1.901	     12.116	    1.866	    4.070	    4.041	    3.102
 1980	     2	     2	    0.000	     23.907	     32.408	     75.943	      1.883	     19.021	    2.070	    5.083	    6.010	    4.815
 1980	     2	     3	    0.000	     23.891	     33.181	     74.425	      1.994	     24.669	    2.146	    5.972	    7.694	    6.296
 1980	     2	     4	    0.000	     22.976	     32.950	     64.733	      1.740	     19.118	    1.909	    5.652	    6.022	    4.819
 1980	     2	     5	    0.003	     22.764	     32.751	     83.137	      2.395	     21.773	    1.828	    3.973	    6.780	    5.464
 1980	     2	     6	    0.000	     23.264	     33.281	     67.252	      2.260	     18.936	    2.112	    5.781	    5.989	    4.805
 1980	     2	     7	    0.006	     22.721	     33.403	     77.574	      2.475	     25.492	    1.804	    5.162	    7.901	    6.440
 1980	     2	     8	    0.000	     23.053	     33.685	     62.786	      2.745	     25.047	    1.763	    7.016	    7.795	    6.369
 1980	     2	     9	    0.000	     22.424	     34.385	     59.152	      1.944	     24.239	    1.851	    6.828	    7.556	    6.169
 1980	     2	    10	    0.000	     22.722	     32.913	     82.009	      2.223	     18.746	    1.852	    3.320	    5.908	    4.710
 1980	     2	    11	    0.001	     23.113	     34.161	     70.791	      2.260	     16.355	    1.259	    5.157	    5.256	    4.183
 1980	     2	    12	    0.006	     23.738	     32.031	     86.921	      2.250	     16.166	    1.330	    3.525	    5.181	    4.068
