CABra ID  	 369
ANA ID    	 59120000
Longitude 	 -42.463   	 dd
Latitude  	 -22.372   	 dd
Area      	 60.31     	 km²
Elevation 	 1188.68   	 m
 
p_ref, tmin_ref, tmax_ref, rh_ref, wnd_ref and srad_ref product are derived from the Xavier et al. (2016) dataset
et_ref product is derived from the GLEAM dataset
pet_pm was estimated by Penman-Monteith method
pet_pt was estimated by Priestley & Taylor method
pet_hg was estimated by Hargreaves method
 
 Year	 Month	   Day	    p_ref	   tmin_ref	   tmax_ref	     rh_ref	    wnd_ref	   srad_ref	   et_ref	   pet_pm	   pet_pt	   pet_hg
     	      	      	       mm	         °C	         °C	          %	      m s¯¹	     MJ m¯²	       mm	       mm	       mm	       mm
 1980	     1	     1	   19.438	     19.545	     26.825	     88.497	      1.040	     10.721	    2.442	    2.343	    3.554	    2.420
 1980	     1	     2	   36.711	     17.010	     22.091	     80.018	      1.355	     10.730	    2.530	    2.695	    3.412	    2.207
 1980	     1	     3	    3.660	     15.747	     26.846	     72.161	      1.063	     22.389	    4.405	    4.330	    6.524	    4.821
 1980	     1	     4	    0.083	     17.178	     27.304	     75.173	      1.257	     22.420	    3.467	    4.424	    6.622	    4.945
 1980	     1	     5	    1.771	     15.951	     27.886	     71.708	      1.266	     25.975	    4.295	    5.029	    7.554	    5.683
 1980	     1	     6	    0.296	     16.199	     27.948	     70.257	      1.442	     29.245	    4.577	    5.499	    8.475	    6.423
 1980	     1	     7	    0.000	     18.746	     30.641	     75.833	      2.103	     24.041	    4.137	    5.197	    7.285	    5.627
 1980	     1	     8	    1.882	     20.103	     29.118	     75.081	      2.012	     18.955	    4.098	    4.347	    5.860	    4.428
 1980	     1	     9	    5.057	     20.499	     29.482	     74.119	      1.703	     22.068	    3.585	    4.852	    6.760	    5.201
 1980	     1	    10	    1.278	     20.435	     29.076	     77.999	      1.778	     13.744	    4.272	    3.355	    4.429	    3.221
 1980	     1	    11	    4.028	     20.303	     26.251	     87.864	      1.121	     10.901	    4.814	    2.421	    3.614	    2.466
 1980	     1	    12	   35.313	     17.171	     22.976	     92.532	      0.524	     10.698	    4.196	    2.228	    3.423	    2.232
 1980	     1	    13	   30.445	     19.757	     24.512	     92.421	      0.364	     10.552	    2.626	    2.230	    3.484	    2.321
 1980	     1	    14	   27.234	     18.872	     27.345	     86.463	      1.021	     14.009	    3.866	    2.892	    4.421	    3.157
 1980	     1	    15	   33.844	     19.852	     26.413	     87.256	      1.303	     12.309	    4.558	    2.668	    3.979	    2.775
 1980	     1	    16	   19.367	     19.517	     22.792	     95.931	      1.163	     10.516	    1.902	    2.102	    3.441	    2.256
 1980	     1	    17	   11.352	     20.075	     24.109	     92.233	      0.786	     10.877	    2.387	    2.401	    3.571	    2.390
