CABra ID  	 41
ANA ID    	 17345000
Longitude 	 -54.905   	 dd
Latitude  	 -9.359    	 dd
Area      	 565.41    	 km²
Elevation 	 537.30    	 m
 
p_ref, tmin_ref, tmax_ref, rh_ref, wnd_ref and srad_ref product are derived from the Xavier et al. (2016) dataset
et_ref product is derived from the GLEAM dataset
pet_pm was estimated by Penman-Monteith method
pet_pt was estimated by Priestley & Taylor method
pet_hg was estimated by Hargreaves method
 
 Year	 Month	   Day	    p_ref	   tmin_ref	   tmax_ref	     rh_ref	    wnd_ref	   srad_ref	   et_ref	   pet_pm	   pet_pt	   pet_hg
     	      	      	       mm	         °C	         °C	          %	      m s¯¹	     MJ m¯²	       mm	       mm	       mm	       mm
 1980	     1	     1	   17.219	     19.868	     30.984	     81.610	      0.841	     13.895	    3.195	    3.269	    4.392	    3.308
 1980	     1	     2	   28.047	     19.874	     30.985	     87.644	      0.979	     24.338	    2.821	    2.661	    7.293	    5.795
 1980	     1	     3	   49.531	     20.591	     31.811	     85.137	      1.006	     22.176	    3.612	    3.024	    6.747	    5.375
 1980	     1	     4	   12.438	     21.309	     32.935	     89.319	      1.217	     21.154	    4.252	    3.130	    6.524	    5.234
 1980	     1	     5	   30.625	     21.668	     31.548	     91.005	      1.002	     16.794	    5.133	    2.878	    5.263	    4.108
 1980	     1	     6	   27.156	     21.168	     31.206	     85.565	      0.905	     13.906	    4.396	    3.354	    4.438	    3.369
 1980	     1	     7	   11.031	     21.464	     30.725	     83.764	      1.133	     14.396	    4.185	    3.921	    4.574	    3.481
 1980	     1	     8	    2.707	     21.377	     30.280	     90.374	      0.856	     11.821	    4.268	    2.684	    3.858	    2.841
 1980	     1	     9	   21.469	     21.655	     31.720	     86.004	      1.192	     16.067	    3.576	    2.789	    5.063	    3.937
 1980	     1	    10	   51.781	     21.152	     30.446	     92.372	      0.546	     11.684	    4.418	    2.267	    3.816	    2.806
 1980	     1	    11	   24.578	     21.130	     29.910	     89.794	      0.632	     10.315	    2.159	    2.202	    3.438	    2.461
 1980	     1	    12	   18.656	     21.354	     30.411	     95.136	      1.118	     10.649	    3.985	    2.086	    3.538	    2.562
 1980	     1	    13	   37.719	     21.236	     30.769	     89.319	      0.877	     13.043	    2.826	    2.485	    4.195	    3.147
 1980	     1	    14	    1.216	     20.831	     30.254	     79.976	      0.945	     15.047	    3.064	    3.092	    4.726	    3.592
 1980	     1	    15	    5.945	     21.282	     31.190	     90.274	      1.336	     15.993	    2.817	    2.692	    5.020	    3.879
 1980	     1	    16	   11.695	     21.393	     31.857	     89.071	      1.071	     18.577	    3.571	    2.498	    5.763	    4.546
 1980	     1	    17	   30.828	     21.326	     31.168	     93.673	      0.966	     12.970	    3.638	    2.389	    4.183	    3.147
 1980	     1	    18	   14.070	     21.152	     30.634	     89.541	      1.061	     13.777	    3.932	    3.415	    4.393	    3.316
 1980	     1	    19	    7.996	     21.853	     31.580	     88.094	      1.255	     12.800	    4.868	    2.720	    4.155	    3.138
 1980	     1	    20	   15.055	     21.450	     31.713	     85.733	      1.231	     20.641	    5.588	    3.724	    6.345	    5.046
 1980	     1	    21	    0.083	     21.465	     31.796	     85.819	      0.765	     16.826	    4.359	    3.825	    5.272	    4.118
 1980	     1	    22	    9.133	     21.577	     33.328	     85.820	      1.117	     22.096	    4.379	    3.696	    6.820	    5.507
 1980	     1	    23	    5.340	     21.546	     33.009	     82.388	      0.929	     20.052	    3.898	    3.315	    6.220	    4.979
 1980	     1	    24	    7.109	     22.276	     33.322	     87.378	      0.870	     22.119	    3.703	    3.725	    6.854	    5.555
 1980	     1	    25	    8.211	     22.017	     31.908	     88.441	      1.157	     11.153	    5.586	    3.380	    3.704	    2.750
 1980	     1	    26	    9.766	     21.950	     33.699	     82.944	      0.763	     15.631	    5.497	    3.842	    4.986	    3.928
 1980	     1	    27	   10.000	     22.210	     32.859	     81.229	      1.204	     15.440	    4.701	    4.074	    4.925	    3.856
 1980	     1	    28	    6.063	     21.741	     31.762	     89.235	      0.958	     11.360	    3.261	    2.557	    3.754	    2.788
 1980	     1	    29	   15.297	     21.367	     30.896	     91.701	      0.915	     15.483	    3.329	    2.162	    4.876	    3.746
 1980	     1	    30	    1.459	     22.327	     30.857	     88.446	      0.612	     12.024	    4.322	    3.626	    3.945	    2.940
 1980	     1	    31	   26.828	     22.094	     30.864	     94.916	      1.085	     11.574	    6.025	    2.448	    3.815	    2.823
 1980	     2	     1	   15.141	     21.801	     32.127	     92.284	      1.110	     12.000	    3.777	    2.740	    3.936	    2.959
 1980	     2	     2	    5.262	     22.364	     31.853	     93.020	      1.100	     11.103	    3.396	    2.593	    3.698	    2.746
 1980	     2	     3	    5.121	     21.580	     32.227	     86.747	      1.240	     15.940	    5.549	    3.800	    5.036	    3.925
 1980	     2	     4	   27.047	     21.809	     31.211	     91.232	      1.608	     11.957	    4.077	    2.322	    3.916	    2.918
 1980	     2	     5	   10.953	     21.850	     30.647	     92.973	      0.981	     10.971	    3.728	    2.177	    3.640	    2.662
 1980	     2	     6	   11.109	     21.547	     32.579	     89.566	      1.219	     17.332	    4.643	    2.943	    5.435	    4.283
 1980	     2	     7	   14.891	     21.736	     30.581	     85.297	      0.672	     14.577	    3.659	    3.566	    4.630	    3.529
 1980	     2	     8	   16.750	     21.998	     30.011	     90.606	      1.181	     11.733	    4.390	    3.539	    3.847	    2.831
 1980	     2	     9	   20.500	     22.472	     30.354	     93.479	      0.677	     11.042	    3.410	    2.195	    3.673	    2.689
 1980	     2	    10	    0.000	     22.614	     32.915	     86.990	      0.946	     17.230	    4.297	    3.093	    5.448	    4.324
 1980	     2	    11	   14.844	     21.722	     31.287	     87.284	      0.815	     12.548	    3.609	    3.042	    4.078	    3.062
 1980	     2	    12	    8.539	     22.293	     31.234	     89.299	      1.119	     11.282	    3.860	    3.040	    3.741	    2.769
 1980	     2	    13	   35.813	     22.230	     28.754	     92.570	      1.204	      9.879	    3.511	    2.360	    3.337	    2.356
 1980	     2	    14	   17.781	     21.555	     26.541	     96.093	      1.143	     10.653	    3.942	    2.027	    3.506	    2.455
 1980	     2	    15	   22.203	     21.586	     27.197	     92.388	      1.156	     10.084	    3.698	    2.149	    3.363	    2.343
 1980	     2	    16	   18.047	     21.563	     29.855	     92.468	      1.239	      9.932	    1.980	    2.167	    3.343	    2.380
 1980	     2	    17	   34.844	     21.888	     30.353	     93.499	      0.987	      9.919	    2.684	    2.304	    3.350	    2.400
 1980	     2	    18	   14.078	     21.818	     30.703	     91.930	      0.918	     10.970	    3.496	    2.966	    3.638	    2.662
 1980	     2	    19	   16.266	     21.296	     31.451	     92.410	      1.066	     14.798	    3.970	    3.156	    4.692	    3.600
 1980	     2	    20	   23.188	     21.931	     31.467	     88.830	      1.063	     17.836	    3.692	    3.906	    5.562	    4.372
 1980	     2	    21	   18.078	     21.204	     31.311	     88.590	      0.756	     14.595	    4.387	    2.515	    4.630	    3.542
 1980	     2	    22	   33.156	     21.484	     30.197	     93.040	      0.952	     14.551	    3.356	    1.899	    4.607	    3.498
 1980	     2	    23	   20.500	     21.464	     29.542	     92.787	      1.148	     10.796	    3.201	    2.126	    3.572	    2.575
 1980	     2	    24	   33.844	     21.539	     30.557	     88.813	      1.140	     11.620	    4.057	    3.660	    3.808	    2.806
 1980	     2	    25	    9.477	     21.642	     30.214	     88.374	      1.389	     12.940	    3.355	    3.266	    4.168	    3.117
 1980	     2	    26	    4.684	     21.310	     29.395	     88.605	      1.219	     11.669	    4.278	    2.750	    3.802	    2.774
 1980	     2	    27	   28.375	     21.712	     28.066	     91.928	      1.242	     12.586	    4.426	    2.121	    4.042	    2.959
 1980	     2	    28	   11.375	     21.300	     29.572	     90.686	      0.869	     11.883	    3.872	    2.577	    3.861	    2.830
 1980	     2	    29	   10.883	     21.687	     28.380	     90.654	      1.024	     11.054	    4.802	    3.192	    3.634	    2.608
 1980	     3	     1	   35.813	     21.610	     28.698	     90.658	      1.387	     11.672	    3.959	    2.351	    3.802	    2.762
 1980	     3	     2	   34.531	     21.186	     29.230	     92.912	      1.057	     10.702	    3.875	    2.370	    3.534	    2.535
 1980	     3	     3	   14.750	     21.207	     30.030	     86.105	      1.166	     14.688	    6.135	    3.937	    4.629	    3.513
 1980	     3	     4	    3.574	     21.919	     29.905	     88.637	      0.721	     13.142	    4.572	    3.055	    4.224	    3.164
 1980	     3	     5	   15.586	     21.189	     30.055	     89.601	      1.051	     14.763	    4.387	    2.614	    4.649	    3.531
 1980	     3	     6	   12.938	     21.789	     27.957	     87.004	      1.025	     12.234	    4.192	    3.225	    3.946	    2.876
 1980	     3	     7	   22.813	     21.389	     28.712	     92.247	      0.951	     11.618	    3.550	    2.392	    3.779	    2.742
 1980	     3	     8	   29.594	     20.918	     28.814	     91.324	      1.021	     13.364	    4.380	    2.662	    4.237	    3.140
 1980	     3	     9	   11.969	     20.873	     31.348	     88.046	      1.068	     14.376	    4.889	    3.935	    4.554	    3.477
 1980	     3	    10	   10.586	     21.465	     31.766	     88.930	      1.020	     13.753	    4.402	    3.075	    4.404	    3.364
 1980	     3	    11	   15.805	     21.545	     31.617	     86.661	      0.880	     15.763	    4.517	    3.828	    4.964	    3.853
 1980	     3	    12	    5.172	     21.307	     32.714	     85.190	      1.129	     20.692	    5.050	    4.459	    6.375	    5.107
 1980	     3	    13	    6.625	     21.339	     32.833	     87.258	      1.031	     19.087	    5.020	    4.519	    5.922	    4.719
 1980	     3	    14	    2.688	     21.610	     32.952	     85.372	      1.138	     17.725	    3.674	    4.906	    5.546	    4.401
 1980	     3	    15	    0.965	     21.458	     32.738	     86.913	      0.854	     19.524	    4.262	    3.405	    6.046	    4.828
 1980	     3	    16	    6.801	     21.180	     32.458	     83.822	      1.367	     14.809	    3.473	    3.531	    4.699	    3.639
 1980	     3	    17	   30.906	     21.195	     30.643	     87.692	      0.866	     13.202	    3.719	    3.517	    4.225	    3.179
 1980	     3	    18	   32.750	     21.479	     29.159	     93.273	      1.012	     13.027	    3.830	    2.099	    4.163	    3.094
 1980	     3	    19	   21.250	     21.592	     31.723	     87.158	      0.841	     18.305	    3.790	    3.655	    5.675	    4.482
 1980	     3	    20	    2.334	     21.392	     31.331	     84.628	      1.453	     20.040	    4.262	    3.605	    6.144	    4.874
 1980	     3	    21	    0.099	     21.183	     30.918	     90.155	      0.563	     20.908	    4.066	    2.282	    6.365	    5.050
 1980	     3	    22	    5.289	     20.983	     32.157	     80.712	      0.824	     16.965	    4.493	    3.539	    5.287	    4.146
 1980	     3	    23	    1.501	     20.822	     32.817	     81.084	      0.704	     18.632	    4.602	    3.914	    5.767	    4.579
 1980	     3	    24	    3.488	     21.907	     33.479	     81.748	      0.926	     21.311	    4.068	    4.467	    6.593	    5.340
 1980	     3	    25	    2.461	     21.955	     33.412	     75.508	      0.942	     18.521	    4.230	    4.634	    5.789	    4.640
 1980	     3	    26	    0.703	     21.812	     34.319	     78.088	      1.241	     22.848	    4.140	    3.947	    7.064	    5.772
 1980	     3	    27	    0.000	     21.749	     34.175	     80.590	      0.715	     10.560	    3.926	    4.244	    3.527	    2.662
 1980	     3	    28	    0.417	     21.503	     34.007	     75.799	      1.095	     21.840	    4.235	    4.674	    6.745	    5.480
 1980	     3	    29	    7.762	     21.594	     33.516	     78.860	      0.831	     21.502	    3.909	    4.561	    6.633	    5.371
 1980	     3	    30	    1.391	     21.186	     32.709	     78.572	      0.909	     18.109	    4.085	    4.954	    5.623	    4.463
 1980	     3	    31	    0.354	     21.661	     33.368	     82.707	      0.902	     15.910	    3.804	    4.133	    5.030	    3.971
 1980	     4	     1	    2.436	     22.404	     32.667	     84.553	      1.025	     15.072	    4.623	    3.955	    4.801	    3.764
 1980	     4	     2	   16.672	     21.772	     31.733	     87.698	      1.025	     12.423	    3.873	    3.013	    4.029	    3.049
 1980	     4	     3	   11.891	     21.556	     29.963	     90.106	      0.556	      9.004	    4.795	    2.353	    3.074	    2.160
 1980	     4	     4	   22.313	     21.582	     31.393	     88.377	      0.612	     12.691	    6.429	    3.492	    4.093	    3.096
 1980	     4	     5	   14.742	     21.828	     31.066	     92.309	      0.664	     15.265	    4.256	    2.711	    4.805	    3.720
 1980	     4	     6	   33.531	     22.225	     31.737	     92.139	      0.633	     10.933	    4.941	    2.368	    3.625	    2.697
 1980	     4	     7	    3.189	     21.374	     29.834	     90.428	      0.927	     17.686	    4.478	    2.085	    5.427	    4.228
 1980	     4	     8	   11.711	     21.447	     30.272	     86.060	      1.069	     13.938	    3.771	    3.144	    4.411	    3.352
 1980	     4	     9	    7.539	     21.625	     28.235	     89.646	      1.063	     10.730	    3.054	    2.454	    3.521	    2.525
 1980	     4	    10	    3.865	     21.274	     30.476	     85.466	      1.223	     13.491	    4.235	    2.967	    4.286	    3.245
 1980	     4	    11	   11.203	     21.669	     30.759	     82.945	      0.818	     13.135	    4.864	    4.696	    4.203	    3.184
 1980	     4	    12	   13.719	     21.700	     31.983	     85.074	      0.626	     16.763	    4.702	    3.318	    5.232	    4.122
 1980	     4	    13	    3.658	     21.049	     31.046	     86.675	      0.725	     15.496	    3.705	    2.430	    4.837	    3.742
 1980	     4	    14	   18.328	     21.193	     30.402	     88.315	      0.974	     14.083	    3.847	    2.821	    4.440	    3.382
 1980	     4	    15	    7.797	     20.870	     30.107	     86.993	      1.040	     13.202	    4.512	    3.642	    4.185	    3.148
 1980	     4	    16	    3.334	     20.823	     30.992	     84.468	      1.154	     16.344	    3.488	    4.396	    5.059	    3.935
 1980	     4	    17	    0.792	     21.123	     32.638	     83.820	      0.938	     21.017	    3.372	    3.799	    6.426	    5.172
 1980	     4	    18	    0.041	     21.398	     32.770	     76.842	      0.766	     20.025	    3.616	    4.577	    6.158	    4.951
 1980	     4	    19	    0.272	     19.496	     32.697	     79.714	      0.970	     21.762	    3.991	    4.187	    6.573	    5.262
 1980	     4	    20	    0.000	     20.110	     33.502	     76.546	      0.830	     21.705	    3.850	    4.491	    6.611	    5.333
 1980	     4	    21	    0.000	     20.920	     33.255	     78.591	      1.382	     21.244	    3.551	    4.523	    6.501	    5.252
 1980	     4	    22	    0.000	     20.477	     33.171	     74.024	      1.331	     21.414	    4.020	    3.677	    6.528	    5.263
 1980	     4	    23	    0.012	     20.606	     32.327	     83.435	      1.239	     21.609	    4.142	    3.669	    6.556	    5.269
 1980	     4	    24	    0.000	     19.638	     33.360	     78.772	      0.618	     21.010	    3.787	    4.252	    6.384	    5.126
 1980	     4	    25	    0.000	     20.346	     32.681	     82.999	      0.857	     18.633	    3.793	    3.103	    5.715	    4.548
 1980	     4	    26	    0.000	     19.011	     33.141	     78.690	      1.033	     20.465	    3.473	    3.709	    6.195	    4.946
 1980	     4	    27	    0.000	     18.019	     32.242	     79.506	      1.023	     20.797	    4.621	    3.154	    6.215	    4.918
 1980	     4	    28	    1.252	     19.966	     31.368	     82.231	      1.261	     19.763	    3.869	    3.135	    5.972	    4.732
 1980	     4	    29	    0.000	     19.742	     32.319	     82.572	      0.956	     20.503	    3.871	    3.901	    6.202	    4.950
 1980	     4	    30	    0.000	     21.343	     32.325	     81.727	      0.965	     14.808	    4.531	    4.407	    4.662	    3.640
 1980	     5	     1	    0.313	     20.584	     31.078	     83.088	      1.368	     12.887	    5.100	    4.255	    4.090	    3.097
 1980	     5	     2	    1.775	     20.187	     27.320	     85.350	      1.122	      8.958	    3.399	    3.091	    2.992	    2.050
 1980	     5	     3	    5.582	     19.598	     26.907	     90.604	      0.849	      8.734	    1.880	    2.809	    2.916	    1.975
 1980	     5	     4	    2.477	     18.284	     28.771	     85.094	      0.878	     11.126	    3.342	    3.784	    3.523	    2.533
 1980	     5	     5	    0.000	     18.696	     32.114	     82.819	      0.750	     18.609	    2.924	    3.344	    5.620	    4.428
 1980	     5	     6	    1.797	     19.978	     32.194	     81.415	      0.999	     19.011	    4.097	    3.893	    5.780	    4.595
 1980	     5	     7	    6.738	     20.835	     32.690	     85.389	      1.203	     18.584	    3.431	    2.743	    5.704	    4.561
 1980	     5	     8	    1.504	     19.807	     34.255	     78.973	      0.767	     19.312	    3.512	    4.404	    5.921	    4.769
 1980	     5	     9	    1.725	     21.390	     32.761	     83.094	      0.990	     19.036	    3.429	    3.966	    5.851	    4.705
 1980	     5	    10	    0.000	     20.822	     32.368	     75.737	      1.102	     19.272	    2.957	    4.619	    5.884	    4.712
 1980	     5	    11	    0.549	     22.680	     33.420	     79.493	      1.277	     18.403	    3.380	    4.341	    5.732	    4.647
 1980	     5	    12	    0.000	     21.121	     33.697	     74.813	      0.754	     19.140	    3.218	    4.577	    5.897	    4.766
 1980	     5	    13	    0.000	     20.911	     32.975	     74.772	      1.005	     19.187	    3.532	    4.728	    5.879	    4.729
 1980	     5	    14	    0.000	     22.111	     31.695	     77.088	      0.788	     18.352	    3.131	    3.901	    5.646	    4.519
 1980	     5	    15	    0.000	     20.684	     32.634	     76.069	      0.718	     18.731	    3.318	    4.006	    5.730	    4.587
 1980	     5	    16	    0.000	     21.543	     33.172	     81.120	      0.685	     19.172	    3.413	    3.926	    5.900	    4.769
 1980	     5	    17	    0.000	     21.335	     31.977	     80.238	      0.898	     17.499	    3.382	    3.639	    5.385	    4.285
 1980	     5	    18	    0.000	     21.669	     33.083	     81.238	      0.918	     16.909	    3.210	    4.196	    5.258	    4.207
 1980	     5	    19	    0.961	     21.391	     32.827	     80.279	      1.105	     17.083	    3.527	    4.285	    5.291	    4.226
 1980	     5	    20	    0.608	     22.232	     33.242	     81.292	      0.948	     16.977	    3.107	    4.105	    5.297	    4.258
 1980	     5	    21	    4.289	     21.301	     32.820	     83.091	      1.059	     10.215	    3.972	    3.459	    3.377	    2.524
 1980	     5	    22	    1.102	     19.674	     30.681	     80.286	      1.154	      8.844	    4.660	    4.146	    2.958	    2.093
 1980	     5	    23	    4.914	     19.998	     32.464	     84.666	      0.880	     17.022	    3.374	    3.693	    5.216	    4.128
 1980	     5	    24	    0.000	     20.494	     31.637	     81.563	      0.672	     14.322	    3.413	    3.530	    4.467	    3.460
 1980	     5	    25	    0.089	     20.344	     32.107	     84.081	      1.209	     15.452	    3.127	    3.601	    4.782	    3.747
 1980	     5	    26	    0.000	     18.645	     32.248	     80.160	      1.253	     17.472	    3.272	    4.054	    5.286	    4.162
 1980	     5	    27	    0.019	     19.813	     32.429	     79.258	      1.071	     18.604	    3.109	    3.691	    5.645	    4.501
 1980	     5	    28	    0.000	     20.596	     32.832	     76.955	      0.774	     18.520	    3.025	    4.055	    5.661	    4.541
 1980	     5	    29	    0.000	     18.683	     32.292	     78.533	      0.876	     10.732	    3.218	    4.266	    3.450	    2.559
 1980	     5	    30	    0.000	     21.073	     32.354	     77.398	      0.782	     18.983	    3.080	    4.118	    5.791	    4.654
 1980	     5	    31	    0.000	     18.201	     32.404	     75.852	      1.073	     17.324	    2.657	    3.951	    5.231	    4.113
 1980	     6	     1	    0.000	     17.622	     32.327	     74.186	      0.934	     17.529	    2.986	    3.574	    5.264	    4.130
