CABra ID  	 284
ANA ID    	 56891900
Longitude 	 -41.918   	 dd
Latitude  	 -18.575   	 dd
Area      	 10139.00  	 km²
Elevation 	 589.45    	 m
 
p_ref, tmin_ref, tmax_ref, rh_ref, wnd_ref and srad_ref product are derived from the Xavier et al. (2016) dataset
et_ref product is derived from the GLEAM dataset
pet_pm was estimated by Penman-Monteith method
pet_pt was estimated by Priestley & Taylor method
pet_hg was estimated by Hargreaves method
 
 Year	 Month	   Day	    p_ref	   tmin_ref	   tmax_ref	     rh_ref	    wnd_ref	   srad_ref	   et_ref	   pet_pm	   pet_pt	   pet_hg
     	      	      	       mm	         °C	         °C	          %	      m s¯¹	     MJ m¯²	       mm	       mm	       mm	       mm
 1980	     1	     1	    9.400	     19.150	     25.472	     93.038	      1.914	     11.098	    2.902	    2.286	    3.568	    2.452
 1980	     1	     2	   18.819	     18.368	     24.317	     88.112	      1.121	     12.771	    1.847	    2.685	    3.954	    2.754
 1980	     1	     3	   20.910	     18.097	     27.102	     82.704	      1.224	     19.530	    2.124	    3.948	    5.784	    4.346
 1980	     1	     4	    3.478	     17.639	     26.435	     81.608	      1.431	     20.302	    3.369	    4.085	    5.945	    4.456
 1980	     1	     5	    0.846	     16.442	     25.088	     77.856	      1.957	     20.290	    3.380	    4.183	    5.833	    4.310
 1980	     1	     6	    0.904	     16.734	     25.935	     84.027	      1.381	     19.911	    2.744	    3.953	    5.779	    4.290
 1980	     1	     7	   13.348	     18.011	     26.638	     80.959	      1.429	     18.371	    4.336	    3.846	    5.457	    4.061
 1980	     1	     8	    3.886	     18.140	     24.892	     83.664	      1.391	     13.930	    4.025	    2.958	    4.257	    3.020
 1980	     1	     9	    0.254	     18.652	     28.243	     75.817	      1.325	     22.344	    4.075	    4.579	    6.612	    5.079
 1980	     1	    10	    0.153	     18.973	     29.159	     80.424	      1.099	     22.034	    3.790	    4.478	    6.579	    5.084
 1980	     1	    11	    4.052	     19.174	     25.895	     89.039	      0.854	     12.027	    4.157	    2.721	    3.817	    2.673
 1980	     1	    12	   12.990	     18.295	     23.052	     93.952	      1.454	     10.444	    2.625	    2.070	    3.336	    2.213
 1980	     1	    13	   19.061	     17.539	     20.453	     95.360	      1.039	     10.397	    2.679	    2.014	    3.255	    2.107
 1980	     1	    14	   26.810	     18.574	     24.716	     92.870	      1.254	     11.039	    2.408	    2.345	    3.523	    2.397
 1980	     1	    15	   30.823	     19.519	     23.001	     93.933	      1.241	     10.414	    2.926	    2.136	    3.364	    2.240
 1980	     1	    16	   20.498	     18.290	     22.990	     93.626	      1.280	     10.431	    2.035	    2.108	    3.332	    2.209
