CABra ID  	 142
ANA ID    	 37470000
Longitude 	 -37.355   	 dd
Latitude  	 -6.377    	 dd
Area      	 22484.58  	 km²
Elevation 	 373.37    	 m
 
p_ref, tmin_ref, tmax_ref, rh_ref, wnd_ref and srad_ref product are derived from the Xavier et al. (2016) dataset
et_ref product is derived from the GLEAM dataset
pet_pm was estimated by Penman-Monteith method
pet_pt was estimated by Priestley & Taylor method
pet_hg was estimated by Hargreaves method
 
 Year	 Month	   Day	    p_ref	   tmin_ref	   tmax_ref	     rh_ref	    wnd_ref	   srad_ref	   et_ref	   pet_pm	   pet_pt	   pet_hg
     	      	      	       mm	         °C	         °C	          %	      m s¯¹	     MJ m¯²	       mm	       mm	       mm	       mm
 1980	     1	     1	    0.077	     23.163	     34.084	     58.902	      2.602	     18.304	    1.378	    5.403	    5.775	    4.680
 1980	     1	     2	    0.964	     23.874	     32.795	     61.857	      2.484	     14.799	    1.085	    4.837	    4.768	    3.760
 1980	     1	     3	    0.590	     22.743	     32.613	     67.047	      2.197	     16.894	    0.787	    4.574	    5.324	    4.233
 1980	     1	     4	    3.847	     22.533	     32.974	     69.804	      2.313	     18.206	    1.494	    4.597	    5.699	    4.571
 1980	     1	     5	    6.838	     22.825	     33.065	     61.205	      2.212	     16.158	    2.150	    4.984	    5.132	    4.074
 1980	     1	     6	    0.974	     23.325	     34.361	     63.684	      2.959	     21.686	    2.146	    6.015	    6.775	    5.573
 1980	     1	     7	    2.056	     22.366	     32.686	     61.106	      3.083	     19.800	    1.782	    5.403	    6.137	    4.943
 1980	     1	     8	    0.368	     21.165	     32.285	     57.273	      2.734	     23.939	    1.658	    6.041	    7.256	    5.868
 1980	     1	     9	    1.473	     20.459	     30.987	     62.882	      1.954	     19.375	    1.384	    4.811	    5.894	    4.639
 1980	     1	    10	    6.019	     22.318	     33.132	     60.320	      2.157	     22.209	    2.234	    5.703	    6.847	    5.575
 1980	     1	    11	   13.094	     20.814	     30.292	     68.508	      1.786	     14.276	    2.865	    3.979	    4.490	    3.408
 1980	     1	    12	    1.341	     21.882	     33.365	     62.494	      2.345	     23.652	    2.763	    5.840	    7.253	    5.915
 1980	     1	    13	    5.234	     22.557	     33.056	     66.101	      2.487	     20.324	    2.573	    5.525	    6.310	    5.108
 1980	     1	    14	   13.052	     22.617	     32.548	     69.049	      1.710	     16.580	    2.960	    4.681	    5.241	    4.158
 1980	     1	    15	    3.451	     21.525	     32.268	     70.605	      1.532	     21.233	    2.660	    4.947	    6.502	    5.226
 1980	     1	    16	    5.922	     21.886	     32.117	     67.708	      1.768	     19.889	    2.972	    4.947	    6.127	    4.907
 1980	     1	    17	    2.922	     23.231	     33.700	     60.201	      3.030	     25.546	    3.068	    6.848	    7.882	    6.510
 1980	     1	    18	    0.662	     21.709	     29.990	     74.593	      1.661	     15.597	    2.442	    3.938	    4.867	    3.741
 1980	     1	    19	    4.107	     21.977	     31.294	     67.462	      2.917	     19.710	    2.643	    5.380	    6.055	    4.819
 1980	     1	    20	    0.638	     20.735	     32.381	     58.886	      2.478	     25.861	    2.679	    6.198	    7.795	    6.315
 1980	     1	    21	    0.532	     20.623	     32.696	     56.155	      2.654	     22.479	    2.332	    5.549	    6.838	    5.508
 1980	     1	    22	    0.417	     21.620	     32.448	     61.314	      2.230	     22.400	    2.117	    5.422	    6.842	    5.524
 1980	     1	    23	    0.210	     22.442	     33.394	     64.223	      2.676	     23.084	    1.810	    5.906	    7.113	    5.813
 1980	     1	    24	    0.650	     21.466	     33.343	     60.718	      3.097	     25.104	    1.902	    6.702	    7.655	    6.250
 1980	     1	    25	    1.531	     21.067	     32.954	     59.615	      2.504	     24.959	    1.900	    6.494	    7.582	    6.163
 1980	     1	    26	    1.391	     21.626	     32.637	     58.893	      2.324	     24.650	    2.099	    6.237	    7.501	    6.098
 1980	     1	    27	    3.417	     21.586	     30.828	     67.728	      1.892	     19.129	    2.348	    4.737	    5.867	    4.634
 1980	     1	    28	    0.812	     21.280	     31.962	     61.541	      2.303	     24.061	    2.087	    5.927	    7.291	    5.889
 1980	     1	    29	    0.171	     22.298	     33.134	     63.459	      2.282	     24.008	    1.999	    5.812	    7.368	    6.021
 1980	     1	    30	    2.114	     23.960	     34.119	     60.377	      2.349	     22.232	    2.119	    6.327	    6.953	    5.737
